DEBUG 2019-09-24 21:35:00,082 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
INFO  2019-09-24 21:48:02,121 [5    ] uthorization.DefaultAuthorizationService - Authorization was successful.
INFO  2019-09-24 21:48:02,217 [5    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method MediHub.Touchee.Web.Controllers.HomeController.Index (MediHub.Touchee.Web.Mvc) - Validation state: Valid
INFO  2019-09-24 21:48:02,234 [5    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method MediHub.Touchee.Web.Controllers.HomeController.Index (MediHub.Touchee.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 9.0026ms.
INFO  2019-09-24 21:48:02,738 [21   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Index.
INFO  2019-09-24 21:48:07,772 [5    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Index executed in 5098.805ms.
INFO  2019-09-24 21:48:07,828 [5    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action MediHub.Touchee.Web.Controllers.HomeController.Index (MediHub.Touchee.Web.Mvc) in 5769.7697ms
INFO  2019-09-24 21:48:07,954 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpServiceProxies/GetAll?v=637049584641567330  
INFO  2019-09-24 21:48:08,017 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpScripts/GetScripts?v=637049584641567330  
INFO  2019-09-24 21:48:08,139 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14926.9429ms 200 text/html; charset=utf-8
INFO  2019-09-24 21:48:08,152 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2019-09-24 21:48:08,182 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2019-09-24 21:48:08,270 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2019-09-24 21:48:08,632 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2019-09-24 21:48:09,435 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 787.0298ms.
INFO  2019-09-24 21:48:09,488 [22   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2019-09-24 21:48:09,513 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 1314.1079ms
INFO  2019-09-24 21:48:09,532 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1569.8829ms 200 application/x-javascript
INFO  2019-09-24 21:48:10,937 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 2663.2168ms.
INFO  2019-09-24 21:48:10,951 [22   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2019-09-24 21:48:10,957 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 2799.0429ms
INFO  2019-09-24 21:48:10,963 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2977.7584ms 200 application/x-javascript; charset=utf-8
INFO  2019-09-24 21:48:10,970 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/signalr/negotiate text/plain;charset=UTF-8 0
INFO  2019-09-24 21:48:11,102 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 110.0655ms 200 application/json
INFO  2019-09-24 21:48:11,163 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr?id=-jYJ0SAYgmsCvgcR7uRa9g  
INFO  2019-09-24 21:48:11,643 [27   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-09-24 21:48:11,685 [27   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"-jYJ0SAYgmsCvgcR7uRa9g","IpAddress":"127.0.0.1","TenantId":null,"UserId":35,"ConnectTime":"2019-09-24T21:48:11.681101+07:00","Properties":{}}
DEBUG 2019-09-24 21:48:11,767 [27   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is registered: -jYJ0SAYgmsCvgcR7uRa9g
INFO  2019-09-24 21:48:43,253 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/Products  
INFO  2019-09-24 21:48:43,267 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Products", area = ""}. Executing action MediHub.Touchee.Web.Controllers.ProductsController.Index (MediHub.Touchee.Web.Mvc)
INFO  2019-09-24 21:48:43,273 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method MediHub.Touchee.Web.Controllers.ProductsController.Index (MediHub.Touchee.Web.Mvc) - Validation state: Valid
INFO  2019-09-24 21:48:43,277 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method MediHub.Touchee.Web.Controllers.ProductsController.Index (MediHub.Touchee.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 0.3573ms.
INFO  2019-09-24 21:48:43,766 [19   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Index.
INFO  2019-09-24 21:48:44,749 [35   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Index executed in 1085.3971ms.
INFO  2019-09-24 21:48:44,758 [35   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action MediHub.Touchee.Web.Controllers.ProductsController.Index (MediHub.Touchee.Web.Mvc) in 1482.0357ms
INFO  2019-09-24 21:48:44,773 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1510.8845ms 200 text/html; charset=utf-8
INFO  2019-09-24 21:48:44,801 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpServiceProxies/GetAll?v=637049584641567330  
INFO  2019-09-24 21:48:44,810 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpScripts/GetScripts?v=637049584641567330  
INFO  2019-09-24 21:48:44,829 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2019-09-24 21:48:44,833 [35   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2019-09-24 21:48:44,840 [35   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2019-09-24 21:48:44,849 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2019-09-24 21:48:44,856 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.2657ms.
INFO  2019-09-24 21:48:44,861 [36   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2019-09-24 21:48:44,866 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 27.8226ms
INFO  2019-09-24 21:48:44,874 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 71.0525ms 200 application/x-javascript
DEBUG 2019-09-24 21:48:44,882 [27   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is disconnected: -jYJ0SAYgmsCvgcR7uRa9g
INFO  2019-09-24 21:48:45,161 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 34001.7875ms 101 
INFO  2019-09-24 21:48:46,595 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 1750.939ms.
INFO  2019-09-24 21:48:46,606 [27   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2019-09-24 21:48:46,611 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 1773.3345ms
INFO  2019-09-24 21:48:46,618 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1811.4949ms 200 application/x-javascript; charset=utf-8
INFO  2019-09-24 21:48:46,622 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/signalr/negotiate text/plain;charset=UTF-8 0
INFO  2019-09-24 21:48:46,637 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14.9089ms 200 application/json
INFO  2019-09-24 21:48:46,683 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr?id=X5mKJ8S7mEJ2iyA_JvXaXg  
INFO  2019-09-24 21:48:46,819 [35   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-09-24 21:48:46,940 [35   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"X5mKJ8S7mEJ2iyA_JvXaXg","IpAddress":"127.0.0.1","TenantId":null,"UserId":35,"ConnectTime":"2019-09-24T21:48:46.940137+07:00","Properties":{}}
DEBUG 2019-09-24 21:48:46,941 [35   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is registered: X5mKJ8S7mEJ2iyA_JvXaXg
INFO  2019-09-24 21:48:50,695 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/Products/CreateProduct  
INFO  2019-09-24 21:48:50,709 [35   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "CreateProduct", controller = "Products", area = ""}. Executing action MediHub.Touchee.Web.Controllers.ProductsController.CreateProduct (MediHub.Touchee.Web.Mvc)
WARN  2019-09-24 21:48:51,298 [36   ] Mvc.Authorization.AbpAuthorizationFilter - Abp.Authorization.AbpAuthorizationException: Required permissions are not granted. At least one of these permissions must be granted: Roles
   at Abp.Authorization.PermissionCheckerExtensions.AuthorizeAsync(IPermissionChecker permissionChecker, Boolean requireAll, String[] permissionNames) in D:\Github\aspnetboilerplate\src\Abp\Authorization\PermissionCheckerExtensions.cs:line 195
   at Abp.Authorization.AuthorizationHelper.AuthorizeAsync(IEnumerable`1 authorizeAttributes) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 47
   at Abp.Authorization.AuthorizationHelper.CheckPermissions(MethodInfo methodInfo, Type type) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 107
   at Abp.Authorization.AuthorizationHelper.AuthorizeAsync(MethodInfo methodInfo, Type type) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 56
   at Abp.AspNetCore.Mvc.Authorization.AbpAuthorizationFilter.OnAuthorizationAsync(AuthorizationFilterContext context) in D:\Github\aspnetboilerplate\src\Abp.AspNetCore\AspNetCore\Mvc\Authorization\AbpAuthorizationFilter.cs:line 53
Abp.Authorization.AbpAuthorizationException: Required permissions are not granted. At least one of these permissions must be granted: Roles
   at Abp.Authorization.PermissionCheckerExtensions.AuthorizeAsync(IPermissionChecker permissionChecker, Boolean requireAll, String[] permissionNames) in D:\Github\aspnetboilerplate\src\Abp\Authorization\PermissionCheckerExtensions.cs:line 195
   at Abp.Authorization.AuthorizationHelper.AuthorizeAsync(IEnumerable`1 authorizeAttributes) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 47
   at Abp.Authorization.AuthorizationHelper.CheckPermissions(MethodInfo methodInfo, Type type) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 107
   at Abp.Authorization.AuthorizationHelper.AuthorizeAsync(MethodInfo methodInfo, Type type) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 56
   at Abp.AspNetCore.Mvc.Authorization.AbpAuthorizationFilter.OnAuthorizationAsync(AuthorizationFilterContext context) in D:\Github\aspnetboilerplate\src\Abp.AspNetCore\AspNetCore\Mvc\Authorization\AbpAuthorizationFilter.cs:line 53
INFO  2019-09-24 21:48:51,306 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Authorization failed for the request at filter 'Abp.AspNetCore.Mvc.Authorization.AbpAuthorizationFilter'.
INFO  2019-09-24 21:48:51,320 [36   ] Microsoft.AspNetCore.Mvc.ChallengeResult - Executing ChallengeResult with authentication schemes ().
INFO  2019-09-24 21:48:51,349 [36   ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application was challenged.
INFO  2019-09-24 21:48:51,354 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action MediHub.Touchee.Web.Controllers.ProductsController.CreateProduct (MediHub.Touchee.Web.Mvc) in 640.3298ms
INFO  2019-09-24 21:48:51,363 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 667.4741ms 302 
INFO  2019-09-24 21:48:51,370 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/Account/Login?ReturnUrl=%2FProducts%2FCreateProduct  
INFO  2019-09-24 21:48:51,394 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing action MediHub.Touchee.Web.Controllers.AccountController.Login (MediHub.Touchee.Web.Mvc)
INFO  2019-09-24 21:48:55,539 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method MediHub.Touchee.Web.Controllers.AccountController.Login (MediHub.Touchee.Web.Mvc) with arguments (, /Products/CreateProduct, ) - Validation state: Valid
INFO  2019-09-24 21:48:55,547 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method MediHub.Touchee.Web.Controllers.AccountController.Login (MediHub.Touchee.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 4.038ms.
INFO  2019-09-24 21:48:55,668 [6    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2019-09-24 21:48:56,501 [37   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Login executed in 838.1702ms.
INFO  2019-09-24 21:48:56,508 [37   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action MediHub.Touchee.Web.Controllers.AccountController.Login (MediHub.Touchee.Web.Mvc) in 5107.7228ms
DEBUG 2019-09-24 21:48:56,512 [27   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is disconnected: X5mKJ8S7mEJ2iyA_JvXaXg
INFO  2019-09-24 21:48:56,521 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9838.9299ms 101 
INFO  2019-09-24 21:48:56,528 [37   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 5157.4201ms 200 text/html; charset=utf-8
INFO  2019-09-24 21:48:56,556 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpScripts/GetScripts?v=637049584641567330  
INFO  2019-09-24 21:48:56,560 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpServiceProxies/GetAll?v=637049584641567330  
INFO  2019-09-24 21:48:56,579 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2019-09-24 21:48:56,586 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2019-09-24 21:48:56,591 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2019-09-24 21:48:56,615 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.3082ms.
INFO  2019-09-24 21:48:56,619 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2019-09-24 21:48:56,623 [6    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2019-09-24 21:48:56,672 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 63.7505ms
INFO  2019-09-24 21:48:56,676 [37   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/view-resources/Views/Shared/Components/TenantChange/Default.js?v=637049585364970440  
INFO  2019-09-24 21:48:56,680 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 126.7727ms 200 application/x-javascript
INFO  2019-09-24 21:48:56,873 [30   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Shared/Components/TenantChange/Default.js'. Physical path: '/Users/apple/Desktop/4.7.1 web/aspnet-core/src/MediHub.Touchee.Web.Mvc/wwwroot/view-resources/Views/Shared/Components/TenantChange/Default.js'
INFO  2019-09-24 21:48:56,897 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 223.935ms 200 application/javascript
INFO  2019-09-24 21:48:57,665 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 1042.0109ms.
INFO  2019-09-24 21:48:57,673 [30   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2019-09-24 21:48:57,677 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 1087.6598ms
INFO  2019-09-24 21:48:57,683 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1128.2922ms 200 application/x-javascript; charset=utf-8
DEBUG 2019-09-24 21:52:54,797 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2019-09-24 21:52:55,003 [1    ] Abp.Modules.AbpModuleManager             - Found 16 ABP modules in total.
DEBUG 2019-09-24 21:52:55,030 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: MediHub.Touchee.Web.Startup.ToucheeWebMvcModule, MediHub.Touchee.Web.Mvc, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,033 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: MediHub.Touchee.ToucheeWebCoreModule, MediHub.Touchee.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,034 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: MediHub.Touchee.ToucheeApplicationModule, MediHub.Touchee.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,034 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: MediHub.Touchee.ToucheeCoreModule, MediHub.Touchee.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,035 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,035 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,035 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,036 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Runtime.Caching.Redis.AbpRedisCacheModule, Abp.RedisCache, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,036 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,037 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: MediHub.Touchee.EntityFrameworkCore.ToucheeEntityFrameworkModule, MediHub.Touchee.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,037 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,037 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,037 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,038 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,038 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,038 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=4.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:55,045 [1    ] Abp.Modules.AbpModuleManager             - 16 modules loaded.
DEBUG 2019-09-24 21:52:55,451 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-09-24 21:52:55,452 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-09-24 21:52:55,452 [1    ] o.Configuration.LanguageManagementConfig - Converted Touchee (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-09-24 21:52:55,452 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-09-24 21:52:56,022 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: MediHub.Touchee.EntityFrameworkCore.ToucheeDbContext, MediHub.Touchee.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-09-24 21:52:58,710 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2019-09-24 21:52:59,094 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2019-09-24 21:52:59,677 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2019-09-24 21:52:59,936 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Touchee
DEBUG 2019-09-24 21:53:00,343 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2019-09-24 21:53:00,837 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Castle.Proxies.BackgroundJobManagerProxy
DEBUG 2019-09-24 21:53:01,180 [1    ] rization.Users.UserTokenExpirationWorker - Start background worker: Abp.Authorization.Users.UserTokenExpirationWorker
DEBUG 2019-09-24 21:53:01,259 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 15 classes define auto mapping attributes
DEBUG 2019-09-24 21:53:01,259 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MediHub.Touchee.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2019-09-24 21:53:01,271 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MediHub.Touchee.Users.Dto.CreateUserDto
DEBUG 2019-09-24 21:53:01,272 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MediHub.Touchee.Users.Dto.UserDto
DEBUG 2019-09-24 21:53:01,273 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MediHub.Touchee.Tasks.CreateTaskInput
DEBUG 2019-09-24 21:53:01,273 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MediHub.Touchee.Tasks.TaskDto
DEBUG 2019-09-24 21:53:01,274 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MediHub.Touchee.Tasks.UpdateTaskInput
